,one_meanmaster.0,one_meanmaster.1,one_meanmaster.2,three_mean20170913.0,three_mean20170913.1,three_mean20170913.2,three_meanmaster.0,three_meanmaster.1,three_meanmaster.2,sum
603203,0.030330557376146317,0.8528572916984558,0.11681212484836578,0.004286454524844885,0.7161639928817749,0.27954959869384766,0.5416657328605652,0.07348280400037766,0.38485145568847656,0.78121317923069
603208,0.00022694167273584753,0.9641149640083313,0.03565802797675133,0.0019447924569249153,0.8843364119529724,0.11371882259845734,0.5844898819923401,0.07890692353248596,0.3366032540798187,0.4859801046550274
603218,0.0030930114444345236,0.8684283494949341,0.12847869098186493,0.012493773363530636,0.9337561130523682,0.05375005677342415,0.5720475316047668,0.08007512241601944,0.3478773534297943,0.5301061011850834
603222,0.007776285521686077,0.834018349647522,0.15820543467998505,0.007382484152913094,0.9318140745162964,0.06080349534749985,0.5446931719779968,0.07474203407764435,0.38056474924087524,0.5995736792683601
603223,0.1002691313624382,0.6366397142410278,0.26309117674827576,0.05571836605668068,0.5643033385276794,0.37997835874557495,0.5701836347579956,0.06856567412614822,0.3612506687641144,1.004320204257965
603225,0.006575954612344503,0.6284737586975098,0.3649503290653229,0.1187078207731247,0.8687113523483276,0.012580753304064274,0.5803660750389099,0.07138883322477341,0.34824511408805847,0.7257761964574456
603226,0.013395769521594048,0.9555683732032776,0.031035879626870155,0.04473031312227249,0.876297116279602,0.07897255569696426,0.6678195595741272,0.041502244770526886,0.2906782031059265,0.40068663842976093
603227,0.018152600154280663,0.9613393545150757,0.020508013665676117,0.0008125522290356457,0.9399815797805786,0.059205953031778336,0.5376249551773071,0.08086154609918594,0.3815135359764099,0.46122750267386436
603228,0.1545996367931366,0.6901839375495911,0.15521645545959473,0.018346577882766724,0.6975237727165222,0.28412964940071106,0.5370975136756897,0.046974826604127884,0.41592761874198914,0.8552737236022949
603229,0.03477642685174942,0.70485919713974,0.2603643834590912,0.04265562444925308,0.8696085810661316,0.08773572742938995,0.45334592461586,0.0716363787651062,0.4750177264213562,0.8231178373098373
603232,0.013287871144711971,0.5600385665893555,0.42667362093925476,0.02604719251394272,0.6622911095619202,0.3116617202758789,0.34562933444976807,0.04882926866412163,0.6055413484573364,1.34387668967247
603239,0.02029934898018837,0.737436056137085,0.2422645539045334,0.026949893683195114,0.9465456008911133,0.026504559442400932,0.5681606531143188,0.06935117393732071,0.3624882102012634,0.6312573235481977
603258,0.0036752265878021717,0.8350319266319275,0.16129282116889954,0.0031715529039502144,0.6128748655319214,0.38395363092422485,0.5594761967658997,0.07382654398679733,0.3666972517967224,0.9119437038898468
603266,0.012682664208114147,0.8760411143302917,0.11127619445323944,0.04359063506126404,0.7086083889007568,0.24780099093914032,0.5401537418365479,0.09266891330480576,0.367177277803421,0.7262544631958008
603268,0.08098576217889786,0.8653411269187927,0.05367320030927658,0.16707438230514526,0.7395963072776794,0.09332923591136932,0.5643090009689331,0.020981092005968094,0.4147098660469055,0.5617123022675514
603269,0.11579407006502151,0.8785834908485413,0.005622407887130976,0.5749850869178772,0.3967161178588867,0.028298744931817055,0.5537476539611816,0.07984258234500885,0.3664097189903259,0.40033087180927396
603286,0.05928592011332512,0.8849213123321533,0.05579275265336037,0.6585411429405212,0.09032993763685226,0.2511288523674011,0.0034768402110785246,0.01914658024907112,0.9773765802383423,1.2842981852591038
603288,0.09654156863689423,0.7669519186019897,0.13650654256343842,0.13763245940208435,0.644199550151825,0.2181680053472519,0.580704927444458,0.06602118164300919,0.3532738983631134,0.7079484462738037
603298,0.006567821372300386,0.7867441177368164,0.2066880762577057,0.009595281444489956,0.9188947677612305,0.07150986790657043,0.5286685228347778,0.07880815863609314,0.3925233781337738,0.6707213222980499
603300,0.020443672314286232,0.6527921557426453,0.32676422595977783,0.010371413081884384,0.8436842560768127,0.14594435691833496,0.5528504848480225,0.0654628723859787,0.38168662786483765,0.8543952107429504
603303,0.006810751277953386,0.7627389430999756,0.23045030236244202,0.0022643757984042168,0.8598315715789795,0.137904092669487,0.4841088354587555,0.0799495205283165,0.4359416365623474,0.8042960315942764
603306,0.14456112682819366,0.7586389780044556,0.09679991751909256,0.09860342741012573,0.8737283945083618,0.027668101713061333,0.5735802054405212,0.07521116733551025,0.3512086272239685,0.4756766464561224
603308,0.02113095112144947,0.9640083909034729,0.014860734343528748,0.018360598012804985,0.9142115712165833,0.067427858710289,0.5697843432426453,0.02187558449804783,0.4083400070667267,0.49062860012054443
603309,0.0018981365719810128,0.7716412544250488,0.22646057605743408,0.001737701939418912,0.45347294211387634,0.5447893142700195,0.6221516132354736,0.05335924029350281,0.32448917627334595,1.0957390666007996
603311,0.00237876083701849,0.965792715549469,0.031828589737415314,0.005002325866371393,0.9089775085449219,0.08602015674114227,0.5874125361442566,0.06999236345291138,0.3425951600074768,0.4604439064860344
603313,0.09879106283187866,0.8583740592002869,0.042834844440221786,0.07296238839626312,0.8837619423866272,0.043275702744722366,0.5650137662887573,0.06833606213331223,0.36665013432502747,0.4527606815099716
603315,0.0059211584739387035,0.9159703850746155,0.07810840010643005,0.007005903869867325,0.7539541721343994,0.23903986811637878,0.6391370296478271,0.05154036357998848,0.30932265520095825,0.6264709234237671
603316,0.02892984449863434,0.8389637470245361,0.13210639357566833,0.005267112981528044,0.9586575031280518,0.036075443029403687,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.5087096691131592
603318,0.5396088361740112,0.37431544065475464,0.08607574552297592,0.1516035944223404,0.6219869256019592,0.2264094203710556,0.5362327098846436,0.08301446586847305,0.3807527720928192,0.6932379379868507
603319,0.12474503368139267,0.8331555128097534,0.04209939017891884,0.022801272571086884,0.6439846158027649,0.33321413397789,0.5839635133743286,0.07912908494472504,0.33690738677978516,0.712220910936594
603320,0.16905023157596588,0.10932233929634094,0.7216273546218872,0.11615869402885437,0.5113258361816406,0.372515469789505,0.5756945610046387,0.08377760648727417,0.34052783250808716,1.4346706569194794
603322,0.036235593259334564,0.4349762499332428,0.5287880897521973,0.02045511268079281,0.7431185841560364,0.23642630875110626,0.5338786244392395,0.03290492296218872,0.43321648240089417,1.1984308809041977
603323,0.01077483594417572,0.919710099697113,0.06951511651277542,0.04344809800386429,0.8491036891937256,0.10744816809892654,0.5638152360916138,0.08499066531658173,0.35119402408599854,0.5281573086977005
603326,0.0117655573412776,0.714173436164856,0.27406108379364014,0.002841366920620203,0.9105993509292603,0.0865592435002327,0.5549574494361877,0.08887038379907608,0.3561721742153168,0.7167925015091896
603328,0.096864715218544,0.6682746410369873,0.23486055433750153,0.011037816293537617,0.46883776783943176,0.5201243758201599,0.576751708984375,0.07287906855344772,0.35036924481391907,1.1053541749715805
603330,0.021315766498446465,0.7294365763664246,0.24924764037132263,0.1415654420852661,0.7628788948059082,0.09555568546056747,0.5488691926002502,0.0905895009636879,0.36054134368896484,0.705344669520855
603333,0.005690061952918768,0.9859921336174011,0.008317801170051098,0.0054999105632305145,0.9840087890625,0.01049136370420456,0.5161837339401245,0.0752394050359726,0.4085768163204193,0.42738598119467497
603335,0.44033461809158325,0.5406284928321838,0.01903690956532955,0.5826683640480042,0.40369272232055664,0.013638965785503387,0.503189742565155,0.09434839338064194,0.40246185660362244,0.4351377319544554
603336,0.06473243236541748,0.7783470153808594,0.1569204479455948,0.3221280872821808,0.42104408144950867,0.25682783126831055,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.7542761117219925
603337,0.17061448097229004,0.7170674204826355,0.11231818050146103,0.11933842301368713,0.8153948783874512,0.0652666762471199,0.5207989811897278,0.0704783946275711,0.4087226092815399,0.5863074660301208
603338,0.015319894067943096,0.7299950122833252,0.25468504428863525,0.03034590557217598,0.7064555883407593,0.26319849491119385,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.8584113717079163
603339,0.0905124768614769,0.8393447399139404,0.07014278322458267,0.5138020515441895,0.41911858320236206,0.06707935780286789,0.5661863684654236,0.0809212401509285,0.35289236903190613,0.4901145100593567
603345,0.010630751959979534,0.8015472292900085,0.18782205879688263,0.0032015580218285322,0.8060611486434937,0.19073738157749176,0.534843921661377,0.0803925171494484,0.3847634792327881,0.7633229196071625
603355,0.1536732167005539,0.8064536452293396,0.039873234927654266,0.09840820729732513,0.8429141044616699,0.058677706867456436,0.5655597448348999,0.07713742554187775,0.35730281472206116,0.45585375651717186
603358,0.006381924729794264,0.8938038945198059,0.09981416165828705,0.0009376624366268516,0.9058616757392883,0.09320063889026642,0.5119941234588623,0.06701403856277466,0.42099183797836304,0.6140066385269165
603360,0.302638441324234,0.39895787835121155,0.29840368032455444,0.3399527966976166,0.5463433265686035,0.1137038916349411,0.5839635133743286,0.07912908494472504,0.33690738677978516,0.7490149587392807
603366,0.023220205679535866,0.8980106115341187,0.07876919955015182,0.015351253561675549,0.9347065687179565,0.049942173063755035,0.5754649639129639,0.083497054874897,0.34103795886039734,0.4697493314743042
603368,0.010823356918990612,0.9263350963592529,0.06284154206514359,0.005593513138592243,0.9006842970848083,0.09372210502624512,0.6496060490608215,0.020591028034687042,0.32980287075042725,0.48636651784181595
603369,0.06810234487056732,0.8392616510391235,0.09263603389263153,0.032405950129032135,0.8091647624969482,0.15842927992343903,0.5646508932113647,0.09105918556451797,0.3442898988723755,0.595355212688446
603377,0.10309628397226334,0.8508190512657166,0.04608464986085892,0.055366117507219315,0.9110870361328125,0.033546820282936096,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.42015930265188217
603380,0.057062894105911255,0.6377596259117126,0.3051774799823761,0.2460871934890747,0.4212179183959961,0.3326948285102844,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.9784001410007477
603383,0.023150401189923286,0.7953061461448669,0.18154342472553253,0.02061445638537407,0.581399142742157,0.39798644185066223,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.9200576990842819
603385,0.043082546442747116,0.9004496932029724,0.056467730551958084,0.020098714157938957,0.8055960536003113,0.1743052899837494,0.5727481245994568,0.07961700111627579,0.34763479232788086,0.5784078128635883
603388,0.034664031118154526,0.8216537833213806,0.14368215203285217,0.1472814977169037,0.37072867155075073,0.4819898307323456,0.5340278148651123,0.08255349099636078,0.3834187090396881,1.0090906918048859
603389,0.035405877977609634,0.9408938884735107,0.023700211197137833,0.7008419036865234,0.21587137877941132,0.08328666538000107,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.44751470908522606
603393,0.0008856702479533851,0.9566699266433716,0.04244441166520119,0.00429626414552331,0.9302171468734741,0.0654866173863411,0.5506454110145569,0.08698577433824539,0.36236879229545593,0.4702998213469982
603398,0.017787165939807892,0.8654060959815979,0.11680670827627182,0.003021503798663616,0.9533092975616455,0.043669193983078,0.5476134419441223,0.07980839163064957,0.37257808446884155,0.5330539867281914
603399,0.04231584444642067,0.9074874520301819,0.05019669234752655,0.01355773489922285,0.8630911111831665,0.12335118651390076,0.5860568284988403,0.06941772252321243,0.34452542662620544,0.5180733054876328
603416,0.008077036589384079,0.8734592199325562,0.11846369504928589,0.009742749854922295,0.568901538848877,0.421355664730072,0.5301188826560974,0.07365258783102036,0.39622846245765686,0.9360478222370148
603421,0.025934511795639992,0.7605055570602417,0.21355992555618286,0.018621163442730904,0.9155353307723999,0.06584352254867554,0.5598798990249634,0.04847010225057602,0.3916500210762024,0.6710534691810608
603429,0.0026896316558122635,0.9651546478271484,0.03215567022562027,0.033321499824523926,0.7841923236846924,0.18248625099658966,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.5551697537302971
603444,0.05055427551269531,0.8434435725212097,0.10600211471319199,0.010101288557052612,0.8674328923225403,0.12246574461460114,0.5962399244308472,0.07132070511579514,0.3324393630027771,0.5609072223305702
603456,0.021206624805927277,0.9003490805625916,0.07844439893960953,0.06136792525649071,0.8707247376441956,0.06790738552808762,0.48154786229133606,0.1090577095746994,0.40939441323280334,0.5557461977005005
603488,0.023736808449029922,0.9139075875282288,0.06235567107796669,0.09462211281061172,0.6471582651138306,0.25821954011917114,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.661103043705225
603496,0.03570786118507385,0.7660970091819763,0.19819512963294983,0.01810525543987751,0.9164313077926636,0.0654633566737175,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.6041863188147545
603505,0.35436171293258667,0.1415262669324875,0.5041120052337646,0.2735738158226013,0.26984214782714844,0.45658406615257263,0.5487522482872009,0.08032570034265518,0.3709219992160797,1.331618070602417
603508,0.00964890792965889,0.9573180675506592,0.03303299844264984,0.03264564275741577,0.9415669441223145,0.025787353515625,0.5300288796424866,0.07155608385801315,0.3984149992465973,0.45723535120487213
603515,0.7312283515930176,0.18839134275913239,0.08038027584552765,0.2736911475658417,0.581367552280426,0.1449413150548935,0.5669848322868347,0.05921384319663048,0.3738013207912445,0.5991229116916656
603517,0.1607150435447693,0.5660615563392639,0.2732234597206116,0.03686827793717384,0.774397611618042,0.18873409926891327,0.5034958720207214,0.08919467777013779,0.4073094427585602,0.869267001748085
603518,0.017884645611047745,0.7731595635414124,0.20895583927631378,0.04455830156803131,0.8431961536407471,0.11224549263715744,0.624162495136261,0.037077710032463074,0.33875977993011475,0.659961111843586
603519,0.08568799495697021,0.8576866984367371,0.056625328958034515,0.0628385916352272,0.8197128176689148,0.11744856089353561,0.5892943143844604,0.05900152027606964,0.3517042100429535,0.5257780998945236
603520,0.023595206439495087,0.866723358631134,0.10968142002820969,0.07715864479541779,0.7940770983695984,0.12876427173614502,0.547301173210144,0.09183681756258011,0.36086201667785645,0.5993077084422112
603528,0.016937255859375,0.8875325322151184,0.09553027153015137,0.039754413068294525,0.9006167054176331,0.059628915041685104,0.49404987692832947,0.0522138737142086,0.45373621582984924,0.6088954024016857
603536,0.016821522265672684,0.7644945383071899,0.21868401765823364,0.05487249791622162,0.5282366275787354,0.4168908894062042,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.976102739572525
603538,0.018155228346586227,0.8462907075881958,0.13555406033992767,0.01051946822553873,0.6037545800209045,0.3857259750366211,0.42780911922454834,0.05869780853390694,0.5134931206703186,1.0347731560468674
603555,0.0092966603115201,0.8767059445381165,0.1139974370598793,0.02300405688583851,0.8238123059272766,0.15318357944488525,0.5526384115219116,0.07664528489112854,0.37071624398231506,0.6378972604870796
603556,0.05295877903699875,0.8701746463775635,0.07686661183834076,0.0406523197889328,0.8642327785491943,0.09511484950780869,0.47039052844047546,0.0713423565030098,0.4582671821117401,0.6302486434578896
603558,0.0007019010372459888,0.9732611775398254,0.02603692188858986,0.017854075878858566,0.9312151074409485,0.05093085765838623,0.5817087292671204,0.06815394014120102,0.3501373529434204,0.4271051324903965
603559,0.9310213923454285,0.06660868227481842,0.002369838999584317,0.7120146751403809,0.08541638404130936,0.2025689035654068,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.5454665750730783
603566,0.02346966601908207,0.8916755318641663,0.08485478907823563,0.02087540179491043,0.926302433013916,0.052822187542915344,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.47820480912923813
603567,0.01979662850499153,0.8534663319587708,0.1267370730638504,0.017069227993488312,0.842028021812439,0.14090275764465332,0.4664281904697418,0.05426479130983353,0.4793069660663605,0.7469467967748642
603568,0.013998870737850666,0.948262631893158,0.03773847594857216,0.01910206861793995,0.9310208559036255,0.049876995384693146,0.48695996403694153,0.09115365892648697,0.4218864440917969,0.5095019154250622
603569,0.017741432413458824,0.9293268918991089,0.05293168127536774,0.06251002103090286,0.8648520112037659,0.07263802736997604,0.5753316283226013,0.08496270328760147,0.3397057056427002,0.465275414288044
603577,0.03319311514496803,0.585069477558136,0.3817374110221863,0.015281908214092255,0.7970722317695618,0.18764588236808777,0.5586804151535034,0.08231241255998611,0.35900717973709106,0.9283904731273651
603579,0.3795942962169647,0.604679524898529,0.0157262422144413,0.021170441061258316,0.9335355758666992,0.045293956995010376,0.5303220152854919,0.054555557668209076,0.415122389793396,0.47614258900284767
603580,0.024776797741651535,0.5818800926208496,0.39334315061569214,0.029593506827950478,0.8311982154846191,0.13920830190181732,0.5276589393615723,0.07827683538198471,0.3940642476081848,0.9266157001256943
603585,0.15567122399806976,0.7712402939796448,0.07308842986822128,0.02494669519364834,0.5707352757453918,0.4043180048465729,0.5168390274047852,0.0703129917383194,0.41284796595573425,0.8902544006705284
603586,0.023148061707615852,0.9359171986579895,0.04093470424413681,0.01048568356782198,0.9067267775535583,0.08278756588697433,0.39237621426582336,0.04618861526250839,0.5614351630210876,0.6851574331521988
603589,0.25618892908096313,0.6508989334106445,0.09291208535432816,0.34668853878974915,0.505386233329773,0.1479252576828003,0.5195496678352356,0.08209814876317978,0.3983522355556488,0.6391895785927773
603599,0.015538838692009449,0.9134402871131897,0.07102099061012268,0.017993664368987083,0.9088577628135681,0.07314859330654144,0.564110517501831,0.07192233949899673,0.3639671504497528,0.5081367343664169
603600,0.08307531476020813,0.7977765202522278,0.11914811283349991,0.056008148938417435,0.6907892823219299,0.25320249795913696,0.5464551448822021,0.05948431417346001,0.39406052231788635,0.7664111331105232
603601,0.005549400579184294,0.9651605486869812,0.029290076345205307,0.006804465316236019,0.9744865298271179,0.01870906352996826,0.5789777040481567,0.08043665438890457,0.3405856192111969,0.38858475908637047
603603,0.3367994427680969,0.4281998872756958,0.23500066995620728,0.14167413115501404,0.6843544840812683,0.17397138476371765,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.7494998872280121
603606,0.010743985883891582,0.8946626782417297,0.09459326416254044,0.012325174175202847,0.8545239567756653,0.1331508457660675,0.5579173564910889,0.07607473433017731,0.3660079538822174,0.5937520638108253
603609,0.009423051960766315,0.972658634185791,0.017918307334184647,0.0042412555776536465,0.9246049523353577,0.07115384191274643,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.42959998175501823
603611,0.010586497373878956,0.824297308921814,0.1651162952184677,0.023397065699100494,0.7142401933670044,0.2623627185821533,0.5507540106773376,0.05506741628050804,0.3941785395145416,0.8216575533151627
603615,0.00965301413089037,0.9591426849365234,0.03120424784719944,0.004048428498208523,0.8392228484153748,0.15672874450683594,0.562592625617981,0.07234571874141693,0.3650617003440857,0.5529946926981211
603616,0.09233797341585159,0.8931171298027039,0.014544911682605743,0.41509586572647095,0.5569896697998047,0.027914490550756454,0.4900626242160797,0.05931994691491127,0.45061740279197693,0.4930768050253391
603617,0.3150332570075989,0.6298850178718567,0.05508182570338249,0.7690617442131042,0.12282993644475937,0.108108289539814,0.5203630328178406,0.033091362565755844,0.44654563069343567,0.6097357459366322
603618,0.04720723256468773,0.8301990628242493,0.12259364128112793,0.095770925283432,0.7178478240966797,0.1863812506198883,0.5519132614135742,0.09023705124855042,0.35784968733787537,0.6668245792388916
603626,0.5189568400382996,0.37463825941085815,0.10640483349561691,0.09395599365234375,0.6758043766021729,0.2302396446466446,0.5631909966468811,0.08532807976007462,0.3514809012413025,0.688125379383564
603628,0.07088907808065414,0.6067932844161987,0.3223176896572113,0.003703094320371747,0.9133233428001404,0.08297360688447952,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.745819129049778
603630,0.015180766582489014,0.849906325340271,0.13491284847259521,0.1972319483757019,0.7899131178855896,0.012854917906224728,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.4882955988869071
603633,0.10861572623252869,0.7478165030479431,0.14356772601604462,0.17719079554080963,0.37525442242622375,0.44755473732948303,0.6161763668060303,0.06495679169893265,0.3188667893409729,0.9099892526865005
603636,0.13707517087459564,0.6290751695632935,0.2338496595621109,0.11689978092908859,0.8079327940940857,0.07516733556985855,0.6028755307197571,0.04600770026445389,0.35111677646636963,0.6601337715983391
603637,0.012116024270653725,0.8233928084373474,0.164491206407547,0.19783905148506165,0.5833961963653564,0.21876472234725952,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.7237837612628937
603638,0.06919702887535095,0.9182271957397461,0.012575801461935043,0.22086723148822784,0.6989619135856628,0.08017092198133469,0.5841861367225647,0.06770312786102295,0.3481106758117676,0.4408573992550373
603639,0.00496702129021287,0.9267550706863403,0.06827797740697861,0.0004993117181584239,0.6630554795265198,0.3364452123641968,0.5707899928092957,0.085478276014328,0.3437317907810211,0.7484549805521965
603656,0.27930691838264465,0.6484411358833313,0.07225199788808823,0.047013457864522934,0.6120017766952515,0.3409847021102905,0.5436635613441467,0.06831639260053635,0.38802003860473633,0.8012567386031151
603658,0.058551475405693054,0.8632514476776123,0.07819712907075882,0.04001834616065025,0.8077081441879272,0.15227356553077698,0.5744102597236633,0.08466728031635284,0.34092241525650024,0.571393109858036
603660,0.10223137587308884,0.6211764812469482,0.2765921652317047,0.15061765909194946,0.5684612989425659,0.2809211313724518,0.5526907444000244,0.08619115501642227,0.3611180782318115,0.918631374835968
603663,0.09343305975198746,0.5775079131126404,0.32905900478363037,0.07828830927610397,0.8418014645576477,0.07991021126508713,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.7494970485568047
603665,0.03156324476003647,0.7385852932929993,0.22985140979290009,0.1856040507555008,0.39859676361083984,0.41579917073249817,0.4468483030796051,0.1238209679722786,0.4293307363986969,1.0749813169240952
603667,0.026148702949285507,0.8166918754577637,0.15715941786766052,0.0043420433066785336,0.930020272731781,0.06563767790794373,0.5369231104850769,0.07847768068313599,0.3845992386341095,0.6073963344097137
603668,0.0023573662620037794,0.25707194209098816,0.7405706644058228,0.09056144952774048,0.8337395787239075,0.07569903880357742,0.5254327654838562,0.059307292103767395,0.41525998711586,1.2315296903252602
603669,0.001000802731141448,0.953983724117279,0.045015525072813034,0.003714259946718812,0.9294080138206482,0.06687777489423752,0.6405123472213745,0.03466743230819702,0.32482022047042847,0.436713520437479
603677,0.027001043781638145,0.888260543346405,0.08473848551511765,0.07214115560054779,0.8791022300720215,0.04875662922859192,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.4740229472517967
603678,0.12855441868305206,0.7508488297462463,0.12059672921895981,0.048078667372465134,0.7002530097961426,0.25166836380958557,0.5611586570739746,0.09253156930208206,0.3463098406791687,0.7185749337077141
603679,0.04684937372803688,0.47899216413497925,0.4741584360599518,0.0739440843462944,0.9033473134040833,0.022708598524332047,0.44511085748672485,0.07069431245326996,0.4841947853565216,0.9810618199408054
603686,0.0017320187762379646,0.9552823901176453,0.042985595762729645,0.015304381027817726,0.9161993861198425,0.06849617511034012,0.5407915115356445,0.0705992802977562,0.3886092007160187,0.5000909715890884
603688,0.040797166526317596,0.7513546943664551,0.20784808695316315,0.03002074547111988,0.4494639039039612,0.5205153822898865,0.5491662621498108,0.07535499334335327,0.37547874450683594,1.1038422137498856
603689,0.0015267054550349712,0.6482062935829163,0.35026705265045166,0.07421255111694336,0.7850841879844666,0.1407032161951065,0.5810708999633789,0.07964437454938889,0.339284747838974,0.8302550166845322
603690,0.02307659201323986,0.9236796498298645,0.05324382707476616,0.09270041435956955,0.7460670471191406,0.16123253107070923,0.17749109864234924,0.034715209156274796,0.787793755531311,1.0022701136767864
603696,0.03507963567972183,0.9357635378837585,0.029156798496842384,0.020271729677915573,0.9165074825286865,0.06322082877159119,0.5667235255241394,0.08203105628490448,0.35124531388282776,0.44362294115126133
603698,0.0016833283007144928,0.9388636946678162,0.059452980756759644,0.018027763813734055,0.9357107877731323,0.046261485666036606,0.538201630115509,0.053747519850730896,0.4080507755279541,0.5137652419507504
603699,0.011728390119969845,0.9497750401496887,0.03849652409553528,0.005854475777596235,0.7964000701904297,0.1977454572916031,0.5302473902702332,0.08128421008586884,0.38846835494041443,0.6247103363275528
603701,0.35683539509773254,0.5321301221847534,0.11103454977273941,0.21099615097045898,0.7136399745941162,0.07536382973194122,0.622350811958313,0.04797174409031868,0.32967740297317505,0.5160757824778557
603703,0.012631414458155632,0.6320416331291199,0.35532692074775696,0.03610739856958389,0.27153638005256653,0.6923562288284302,0.5659222602844238,0.08755849301815033,0.3465191721916199,1.394202321767807
603708,0.008828102611005306,0.9475846886634827,0.043587252497673035,0.03443308174610138,0.9190237522125244,0.046543169766664505,0.5364621877670288,0.07877891510725021,0.38475891947746277,0.4748893417418003
603716,0.029538990929722786,0.7787889242172241,0.19167210161685944,0.005759849678725004,0.7572551965713501,0.23698492348194122,0.5472274422645569,0.08855327218770981,0.3642193078994751,0.7928763329982758
603717,0.049871429800987244,0.8296195268630981,0.12050904333591461,0.04411819577217102,0.7962889075279236,0.15959292650222778,0.501416027545929,0.06963011622428894,0.4289539158344269,0.7090558856725693
603718,0.017943978309631348,0.9368348121643066,0.04522122070193291,0.111610546708107,0.848852276802063,0.03953719884157181,0.5807836651802063,0.07185970991849899,0.3473566174507141,0.4321150369942188
603726,0.0249752476811409,0.8765586018562317,0.09846619516611099,0.03130865842103958,0.7525905966758728,0.21610073745250702,0.5751360654830933,0.04985924810171127,0.37500470876693726,0.6895716413855553
603727,0.5382015705108643,0.3398204743862152,0.12197794765233994,0.25995275378227234,0.6446382403373718,0.09540899842977524,0.5357308983802795,0.08008375018835068,0.3841853439807892,0.6015722900629044
603728,0.15887577831745148,0.6844523549079895,0.1566719114780426,0.05343383178114891,0.7435063123703003,0.2030598521232605,0.5669511556625366,0.0778668224811554,0.35518211126327515,0.7149138748645782
603737,0.08246305584907532,0.6213357448577881,0.2962011396884918,0.06298598647117615,0.6783168315887451,0.25869715213775635,0.5697755217552185,0.061290252953767776,0.36893418431282043,0.9238324761390686
603738,0.03567782789468765,0.6496540307998657,0.3146681785583496,0.01935999095439911,0.7115416526794434,0.26909834146499634,0.5613335371017456,0.07230719178915024,0.36635926365852356,0.9501257836818695
603758,0.03760063648223877,0.7416647672653198,0.22073468565940857,0.16548480093479156,0.7347264289855957,0.0997888445854187,0.5567265748977661,0.09380178153514862,0.34947165846824646,0.6699951887130737
603766,0.16017626225948334,0.6153449416160583,0.22447876632213593,0.0665736198425293,0.7805312275886536,0.15289510786533356,0.5384564399719238,0.06518623232841492,0.39635732769966125,0.7737312018871307
603767,0.05274207890033722,0.8446657657623291,0.10259220004081726,0.017971491441130638,0.7624943852424622,0.21953412890434265,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.6626541614532471
603768,0.010507922619581223,0.8856493830680847,0.10384265333414078,0.008775703608989716,0.8851629495620728,0.10606128722429276,0.559095561504364,0.07774348556995392,0.3631609082221985,0.573064848780632
603777,0.022231584414839745,0.7721086144447327,0.20565977692604065,0.009142505005002022,0.7936210632324219,0.19723644852638245,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.7434240579605103
603778,0.007817849516868591,0.8648220896720886,0.127360001206398,0.019025690853595734,0.9206352233886719,0.060339055955410004,0.5309162139892578,0.07848412543535233,0.3905995786190033,0.5782986357808113
603779,0.05424133688211441,0.8884281516075134,0.05733044072985649,0.014812298119068146,0.7033066153526306,0.28188109397888184,0.6296387910842896,0.039996903389692307,0.3303643763065338,0.6695759110152721
603787,0.011286010965704918,0.5709326267242432,0.41778141260147095,0.010462110862135887,0.6569199562072754,0.33261793851852417,0.5756945610046387,0.08377760648727417,0.34052783250808716,1.0909271836280823
603788,0.03352493420243263,0.7649387121200562,0.20153634250164032,0.0020302243065088987,0.7831338047981262,0.2148359715938568,0.5532386898994446,0.08821044862270355,0.3585508167743683,0.7749231308698654
603789,0.19365285336971283,0.748748779296875,0.05759831517934799,0.063731350004673,0.9104940891265869,0.02577447146177292,0.5618625283241272,0.09225592017173767,0.34588155150413513,0.42925433814525604
603797,0.006756156217306852,0.8281954526901245,0.16504833102226257,0.0004713794041890651,0.7085180878639221,0.2910105884075165,0.5756945610046387,0.08377760648727417,0.34052783250808716,0.7965867519378662
603798,0.18906360864639282,0.6677912473678589,0.1431451439857483,0.029282959178090096,0.8786354064941406,0.09208164364099503,0.5638307929039001,0.07077143341302872,0.3653978109359741,0.6006245985627174
603799,0.24639099836349487,0.34247276186943054,0.4111362099647522,0.004769599065184593,0.1474585086107254,0.8477718830108643,0.5208873152732849,0.07164116948843002,0.40747156739234924,1.6663796603679657
