,0-1-cnn_one_mean_radio,0-20170913-cnn_three_mean,0-20170927-cnn_one_mean,1-1-cnn_one_mean_radio,1-20170913-cnn_three_mean,1-20170927-cnn_one_mean,2-1-cnn_one_mean_radio,2-20170913-cnn_three_mean,2-20170927-cnn_one_mean,down,up,target_price_change1,target_price_change3,target_price_change5
600589,0.018012043088674545,0.001415505656041205,0.0027078830171376467,0.9099724888801575,0.9880848526954651,0.8947109580039978,0.07201535254716873,0.010499748401343822,0.1025811955332756,0.022135431761853397,0.18509629648178816,,,
600590,0.10446519404649734,0.01917734183371067,0.08965425938367844,0.8384045958518982,0.9217982888221741,0.813701331615448,0.057130251079797745,0.059024348855018616,0.096644327044487,0.21329679526388645,0.21279892697930336,,,
600592,0.02821185439825058,0.05071625858545303,0.02200821414589882,0.8176674842834473,0.8048040866851807,0.7682464122772217,0.15412059426307678,0.1444796770811081,0.2097453773021698,0.10093632712960243,0.5083456486463547,,,
600593,0.012072083540260792,0.03096064366400242,0.013210105709731579,0.8695271015167236,0.8076054453849792,0.8604670166969299,0.11840079724788666,0.16143390536308289,0.12632282078266144,0.05624283291399479,0.406157523393631,,,
600594,0.013319339603185654,0.007610926404595375,0.005044750869274139,0.9430245757102966,0.9573939442634583,0.9451587200164795,0.043656136840581894,0.034995149821043015,0.04979654401540756,0.025975016877055168,0.12844783067703247,,,
600595,0.19337913393974304,0.20567627251148224,0.2025456577539444,0.28888002038002014,0.30279359221458435,0.3044366240501404,0.517740786075592,0.49153009057044983,0.4930177330970764,0.6016010642051697,1.5022886097431183,,,
600596,0.18875005841255188,0.06376215070486069,0.14766864478588104,0.5635292530059814,0.4861089885234833,0.4740038812160492,0.2477206587791443,0.45012882351875305,0.37832751870155334,0.4001808539032936,1.0761770009994507,,,
600597,0.08234572410583496,0.095733143389225,0.037929411977529526,0.8620444536209106,0.8009772896766663,0.8735143542289734,0.05560983344912529,0.10328956693410873,0.08855627477169037,0.2160082794725895,0.2474556751549244,,,
600598,0.0698494017124176,0.034538157284259796,0.06949760764837265,0.8610222339630127,0.897505521774292,0.7916945219039917,0.0691283717751503,0.06795632839202881,0.13880787789821625,0.17388516664505005,0.27589257806539536,,,
600599,0.06888880580663681,0.20703767240047455,0.1756775826215744,0.9005105495452881,0.7427077889442444,0.7862449884414673,0.030600637197494507,0.05025447905063629,0.038077473640441895,0.45160406082868576,0.11893258988857269,,,
600600,0.002552189864218235,0.005525733809918165,0.004977627191692591,0.9773538112640381,0.9629462361335754,0.9725922346115112,0.020094022154808044,0.03152795508503914,0.022430192679166794,0.013055550865828991,0.07405216991901398,,,
600601,0.010195478796958923,0.0072234924882650375,0.020165177062153816,0.948203444480896,0.9474163055419922,0.8725749850273132,0.041601091623306274,0.04536014795303345,0.10725981742143631,0.03758414834737778,0.19422105699777603,,,
600602,0.10008244961500168,0.025953849777579308,0.10651498287916183,0.7921021580696106,0.9160740375518799,0.794903039932251,0.10781543701887131,0.05797206610441208,0.09858192503452301,0.23255128227174282,0.2643694281578064,,,
600604,0.40063124895095825,0.11792777478694916,0.6105213761329651,0.5116912722587585,0.8354878425598145,0.2905735969543457,0.08767756819725037,0.046584371477365494,0.09890510886907578,1.1290803998708725,0.23316704854369164,,,
600605,0.02542565017938614,0.031169293448328972,0.008707897737622261,0.9442449808120728,0.9301102757453918,0.9419286251068115,0.030329382047057152,0.03872038796544075,0.04936346039175987,0.06530284136533737,0.11841323040425777,,,
600606,0.007314888294786215,0.010623617097735405,0.0024695831816643476,0.9060803651809692,0.954695999622345,0.803193986415863,0.08660471439361572,0.034680403769016266,0.1943364441394806,0.020408088574185967,0.3156215623021126,,,
600608,0.014243983663618565,0.17511571943759918,0.05183553695678711,0.909081220626831,0.6850560307502747,0.8682994246482849,0.07667481899261475,0.13982822000980377,0.0798649936914444,0.24119524005800486,0.2963680326938629,,,
600610,0.023444147780537605,0.004858627915382385,0.014407274313271046,0.8623522520065308,0.6764573454856873,0.7447556853294373,0.11420364677906036,0.31868407130241394,0.24083706736564636,0.042710050009191036,0.6737247854471207,,,
600611,0.009924345649778843,0.0013829513918608427,0.0014596815453842282,0.9656520485877991,0.9931308627128601,0.98537677526474,0.02442352846264839,0.005486228968948126,0.013163621537387371,0.012766978587023914,0.04307337896898389,,,
600612,0.034738585352897644,0.02171047404408455,0.03560613840818405,0.8714366555213928,0.9286185503005981,0.8373823165893555,0.09382470697164536,0.049671001732349396,0.1270114928483963,0.09205519780516624,0.27050720155239105,,,
600613,0.014837675727903843,0.03075641207396984,0.015940871089696884,0.9720059633255005,0.9216390252113342,0.9453313946723938,0.013156307861208916,0.04760454595088959,0.038727767765522,0.06153495889157057,0.0994886215776205,,,
600614,0.030291318893432617,0.23412911593914032,0.007625984493643045,0.7261781692504883,0.7075695991516113,0.9251648187637329,0.2435305267572403,0.05830127373337746,0.06720922887325287,0.272046419326216,0.3690410293638706,,,
600615,0.005204825662076473,0.031018543988466263,0.010183608159422874,0.9494733810424805,0.8348703980445862,0.8846533894538879,0.04532177373766899,0.13411110639572144,0.10516299307346344,0.04640697780996561,0.28459587320685387,,,
600616,0.005199790932238102,0.004018865991383791,0.0026674745604395866,0.9553241729736328,0.9266446232795715,0.9450960159301758,0.03947599604725838,0.06933657824993134,0.05223657935857773,0.01188613148406148,0.16104915365576744,,,
600617,0.013271931558847427,0.06319087743759155,0.025509966537356377,0.9513109922409058,0.8957767486572266,0.9411334991455078,0.0354171060025692,0.04103240370750427,0.033356595784425735,0.10197277553379536,0.1098061054944992,,,
600618,0.029858557507395744,0.10835462063550949,0.1592092514038086,0.8719554543495178,0.8205165266990662,0.7423058152198792,0.09818598628044128,0.07112886756658554,0.09848496317863464,0.29742242954671383,0.26779981702566147,,,
600620,0.008170060813426971,0.04907861351966858,0.03492424637079239,0.9391682744026184,0.8885766863822937,0.8641633987426758,0.05266161635518074,0.062344666570425034,0.10091230273246765,0.09217292070388794,0.21591858565807343,,,
600621,0.12537641823291779,0.06132763251662254,0.0460810549557209,0.7978168725967407,0.8175193071365356,0.7759721279144287,0.07680677622556686,0.1211531013250351,0.1779468059539795,0.23278510570526123,0.37590668350458145,,,
600622,0.08846447616815567,0.17328687012195587,0.13775014877319336,0.835465133190155,0.5882635116577148,0.5464787483215332,0.0760703980922699,0.23844961822032928,0.31577107310295105,0.3995014950633049,0.6302910894155502,,,
600623,0.05715041607618332,0.03460441529750824,0.017673373222351074,0.8808308243751526,0.9093478918075562,0.8502126932144165,0.06201881170272827,0.056047651916742325,0.13211391866207123,0.10942820459604263,0.2501803822815418,,,
600624,0.04431678727269173,0.04406842961907387,0.022099027410149574,0.8613250851631165,0.9157370924949646,0.8587918281555176,0.09435804933309555,0.040194373577833176,0.11910919845104218,0.11048424430191517,0.2536616213619709,,,
600626,0.00228875526227057,0.01331145130097866,0.0038149324245750904,0.973280131816864,0.9198387861251831,0.9697778820991516,0.024431010708212852,0.06684968620538712,0.02640724554657936,0.01941513898782432,0.11768794246017933,,,
600628,0.002314598299562931,0.0014442794490605593,0.0030233352445065975,0.9513144493103027,0.9423303604125977,0.9582847356796265,0.04637099802494049,0.05622528865933418,0.0386919304728508,0.006782212993130088,0.14128821715712547,,,
600629,0.03462230786681175,0.011529308743774891,0.02126467227935791,0.8989642858505249,0.9523934125900269,0.9027581214904785,0.06641343981027603,0.03607726842164993,0.07597716897726059,0.06741628888994455,0.17846787720918655,,,
600630,0.008511635474860668,0.041472889482975006,0.01796083152294159,0.9536153674125671,0.7738419771194458,0.9477623701095581,0.037873025983572006,0.1846851110458374,0.03427669033408165,0.06794535648077726,0.25683482736349106,,,
600633,0.013487771153450012,0.002407006686553359,0.013626132160425186,0.9172226190567017,0.9688219428062439,0.9445354342460632,0.06928952038288116,0.02877110242843628,0.041838545352220535,0.029520910000428557,0.13989916816353798,,,
600635,0.0031499098986387253,0.002429941203445196,0.013902705162763596,0.980991005897522,0.9844787120819092,0.9680721759796143,0.015859108418226242,0.013091452419757843,0.01802506297826767,0.019482556264847517,0.046975623816251755,,,
600637,0.014283576048910618,0.010554277338087559,0.04009752720594406,0.9733852744102478,0.9790977835655212,0.9306480288505554,0.012331184931099415,0.01034797728061676,0.02925444021821022,0.06493538059294224,0.051933602429926395,,,
600638,0.2216229885816574,0.09998438507318497,0.09344478696584702,0.6774036884307861,0.8382201194763184,0.6789596676826477,0.10097329318523407,0.061795424669981,0.22759553790092468,0.4150521606206894,0.39036425575613976,,,
600639,0.00206633354537189,0.0019093716982752085,0.0007740823202766478,0.9915015697479248,0.9887762665748596,0.9933961033821106,0.00643214862793684,0.009314323775470257,0.0058297524228692055,0.004749787563923746,0.021576224826276302,,,
600640,0.0966072753071785,0.06688354164361954,0.09365350008010864,0.6898559331893921,0.865781307220459,0.5841375589370728,0.21353679895401,0.06733512133359909,0.3222089409828186,0.2571443170309067,0.6030808612704277,,,
600641,0.009192731231451035,0.05173454061150551,0.04311911016702652,0.9007378220558167,0.8367900252342224,0.8122844099998474,0.09006953239440918,0.11147542297840118,0.14459650218486786,0.10404638200998306,0.3461414575576782,,,
600642,0.0017495367210358381,0.004469844046980143,0.004404282663017511,0.9799455404281616,0.9665093421936035,0.9798708558082581,0.01830492913722992,0.029020797461271286,0.0157247856259346,0.010623663431033492,0.0630505122244358,,,
600644,0.009112769737839699,0.009565860033035278,0.006885604001581669,0.9507599472999573,0.9261960983276367,0.9256073236465454,0.04012739658355713,0.06423801183700562,0.06750703603029251,0.025564233772456646,0.17187244445085526,,,
600645,0.17114830017089844,0.19643934071063995,0.08472238481044769,0.7550713419914246,0.5761319398880005,0.6151700019836426,0.07378040254116058,0.22742870450019836,0.30010759830474854,0.4523100256919861,0.6013167053461075,,,
600647,0.043713394552469254,0.01460267137736082,0.026616450399160385,0.8246875405311584,0.9721286296844482,0.9267069697380066,0.13159897923469543,0.013268737122416496,0.04667654260993004,0.08493251632899046,0.19154425896704197,,,
600648,0.002892566379159689,0.005472120828926563,0.003698828164488077,0.9862099289894104,0.9676528573036194,0.9729467630386353,0.010897490195930004,0.026875020936131477,0.02335439622402191,0.01206351537257433,0.06112690735608339,,,
600649,0.0030793023761361837,0.00986784603446722,0.014795300550758839,0.9346466660499573,0.9586228728294373,0.9506324529647827,0.0622740313410759,0.031509313732385635,0.03457232192158699,0.027742448961362243,0.12835566699504852,,,
600650,0.11563723534345627,0.012479624710977077,0.06570558995008469,0.8468449115753174,0.915789783000946,0.8606989979743958,0.037517793476581573,0.07173056155443192,0.07359541207551956,0.19382245000451803,0.18284376710653305,,,
600651,0.04063504561781883,0.008454573340713978,0.07018075883388519,0.847241997718811,0.935050904750824,0.7478227019309998,0.11212292313575745,0.05649461969733238,0.18199647963047028,0.119270377792418,0.3506140224635601,,,
600652,0.08478061854839325,0.27542832493782043,0.05727951228618622,0.8328334093093872,0.6788609027862549,0.8865758776664734,0.08238600194454193,0.04571079835295677,0.05614462122321129,0.4174884557723999,0.18424142152071,,,
600658,0.16860859096050262,0.07783697545528412,0.10954532772302628,0.7998296022415161,0.8181295394897461,0.7959541082382202,0.03156180679798126,0.10403338819742203,0.09450054913759232,0.355990894138813,0.2300957441329956,,,
600660,0.010388116352260113,0.006210446823388338,0.0065598939545452595,0.8857933878898621,0.7937277555465698,0.8492607474327087,0.10381844639778137,0.20006173849105835,0.1441792994737625,0.02315845713019371,0.44805948436260223,,,
600661,0.05651790648698807,0.029111340641975403,0.04057588055729866,0.8597433567047119,0.8240867257118225,0.7109076976776123,0.08373873680830002,0.14680196344852448,0.24851635098457336,0.12620512768626213,0.47905705124139786,,,
600662,0.013871999457478523,0.0073348586447536945,0.003722632071003318,0.9602592587471008,0.9794970750808716,0.9781045317649841,0.0258687362074852,0.013168059289455414,0.01817275956273079,0.024929490173235536,0.0572095550596714,,,
600663,0.007445734925568104,0.0035210540518164635,0.006942959502339363,0.9774907827377319,0.9648061990737915,0.9800195693969727,0.015063464641571045,0.031672749668359756,0.013037469238042831,0.01790974847972393,0.05977368354797363,,,
600665,0.022347375750541687,0.04971834644675255,0.05131762847304344,0.8912606835365295,0.7898338437080383,0.8094810247421265,0.08639191091060638,0.16044777631759644,0.1392012983560562,0.12338335067033768,0.38604098558425903,,,
600667,0.057825736701488495,0.261362761259079,0.08246363699436188,0.8205349445343018,0.6468148827552795,0.7154930830001831,0.12163928151130676,0.09182243794202805,0.2020433098077774,0.40165213495492935,0.4155050292611122,,,
600668,0.002317714272066951,0.03191534802317619,0.010360256768763065,0.9719672203063965,0.9223002195358276,0.8644134402275085,0.025715088471770287,0.04578451067209244,0.12522630393505096,0.04459331906400621,0.1967259030789137,,,
600674,0.0072832778096199036,0.002297084080055356,0.013718698173761368,0.9484059810638428,0.9626187086105347,0.9422215819358826,0.04431081935763359,0.03508414700627327,0.04405969753861427,0.023299060063436627,0.12345466390252113,,,
600675,0.009898001328110695,0.021574368700385094,0.021726161241531372,0.9680783748626709,0.9015842080116272,0.9101858735084534,0.022023670375347137,0.07684151828289032,0.06808801740407944,0.05319853127002716,0.1669532060623169,,,
600676,0.011047492735087872,0.02286037802696228,0.01292357686907053,0.9632501006126404,0.9533098340034485,0.9501100182533264,0.02570236288011074,0.023829825222492218,0.0369664765894413,0.04683144763112068,0.08649866469204426,,,
600677,0.07648786157369614,0.02449490875005722,0.04313373938202858,0.8546874523162842,0.6101683378219604,0.7832628488540649,0.06882461905479431,0.36533668637275696,0.17360341548919678,0.14411650970578194,0.607764720916748,,,
600678,0.001905130106024444,0.05512973293662071,0.0022976710461080074,0.966827929019928,0.8305928111076355,0.9494468569755554,0.03126687556505203,0.11427746713161469,0.048255354166030884,0.059332534088753164,0.1937996968626976,,,
600679,0.011857396923005581,0.002582463901489973,0.0030225683003664017,0.8690877556800842,0.8605377674102783,0.9293715357780457,0.11905486136674881,0.1368797868490219,0.06760584563016891,0.017462429124861956,0.32354049384593964,,,
600680,0.02495918609201908,0.016837049275636673,0.011147010140120983,0.9219982028007507,0.8118821382522583,0.8908572793006897,0.05304264649748802,0.1712808758020401,0.09799565374851227,0.05294324550777674,0.3223191760480404,,,
600681,0.02101355791091919,0.04315544292330742,0.02207556925714016,0.2894640266895294,0.4675837755203247,0.6318679451942444,0.6895224452018738,0.489260733127594,0.3460565209388733,0.08624457009136677,1.524839699268341,,,
600683,0.01481776125729084,0.31926020979881287,0.0945873036980629,0.9353616833686829,0.6275997757911682,0.8218933939933777,0.04982058331370354,0.053139954805374146,0.08351930230855942,0.4286652747541666,0.1864798404276371,,,
600684,0.012552158907055855,0.12601880729198456,0.04372725263237953,0.9179512858390808,0.8017244338989258,0.8432700634002686,0.06949654221534729,0.07225673645734787,0.11300261318683624,0.18229821883141994,0.2547558918595314,,,
600686,0.35180723667144775,0.2759578824043274,0.42399096488952637,0.5534112453460693,0.5239546298980713,0.43695351481437683,0.0947815328836441,0.20008744299411774,0.13905549049377441,1.0517560839653015,0.43392446637153625,,,
600687,0.02189658023416996,0.24112598598003387,0.021676361560821533,0.9544861912727356,0.592463493347168,0.8971690535545349,0.023617170751094818,0.16641049087047577,0.08115454763174057,0.28469892777502537,0.27118220925331116,,,
600688,0.001619249931536615,0.003720641601830721,0.0040525165386497974,0.9757549166679382,0.9784494042396545,0.9706150889396667,0.022625789046287537,0.01783001236617565,0.025332361459732056,0.009392408072017133,0.06578816287219524,,,
600689,0.010322392918169498,0.014013380743563175,0.06224764883518219,0.42498254776000977,0.8774837851524353,0.8640839457511902,0.5646950602531433,0.10850280523300171,0.0736684501171112,0.08658342249691486,0.7468663156032562,,,
600690,0.03858201578259468,0.0466064028441906,0.014209202490746975,0.8514644503593445,0.6801286935806274,0.892524242401123,0.10995358973741531,0.2732648551464081,0.09326648712158203,0.09939762111753225,0.4764849320054054,,,
600691,0.026312705129384995,0.24593505263328552,0.040218859910964966,0.7025918960571289,0.5975146293640137,0.689615786075592,0.2710953950881958,0.15655025839805603,0.2701653838157654,0.3124666176736355,0.6978110373020172,,,
600692,0.008600416593253613,0.003136472776532173,0.0013979951618239284,0.8404549956321716,0.9803208112716675,0.9493829011917114,0.15094463527202606,0.016542747616767883,0.04921916499733925,0.013134884531609714,0.2167065478861332,,,
600693,0.16297923028469086,0.02403857745230198,0.020908115431666374,0.7941798567771912,0.9208459258079529,0.8755751252174377,0.04284093156456947,0.055115461349487305,0.10351674258708954,0.2079259231686592,0.20147313550114632,,,
600694,0.0023457531351596117,0.002350251656025648,0.003181967418640852,0.9908385872840881,0.9849126935005188,0.987525224685669,0.006815650966018438,0.012737046927213669,0.009292923845350742,0.007877972209826112,0.02884562173858285,,,
600695,0.12466061115264893,0.06186211109161377,0.07038287818431854,0.7283485531806946,0.5531395673751831,0.7434768676757812,0.14699077606201172,0.3849983513355255,0.18614022433757782,0.25690560042858124,0.718129351735115,,,
600696,0.01662263087928295,0.09723057597875595,0.0055174445733428,0.8777833580970764,0.738509476184845,0.8641414046287537,0.10559394210577011,0.16425994038581848,0.13034115731716156,0.1193706514313817,0.40019503980875015,,,
600697,0.0012086457572877407,0.0020274438429623842,0.00043031989480368793,0.9810551404953003,0.969943106174469,0.98807692527771,0.017736190930008888,0.028029587119817734,0.011492856778204441,0.003666409495053813,0.05725863482803106,,,
600698,0.22998046875,0.07346558570861816,0.002946667606011033,0.6557193994522095,0.8816868662834167,0.9898852109909058,0.11430017650127411,0.04484746977686882,0.007168075535446405,0.3063927220646292,0.16631572181358933,,,
600699,0.15555325150489807,0.29035088419914246,0.18451349437236786,0.7230915427207947,0.5554043650627136,0.616837739944458,0.12135519832372665,0.15424473583698273,0.19864878058433533,0.6304176300764084,0.4742487147450447,,,
600702,0.34351474046707153,0.4592765271663666,0.1476127654314041,0.5182546377182007,0.4619808793067932,0.7362369894981384,0.13823065161705017,0.07874269038438797,0.11615030467510223,0.9504040330648422,0.3331236466765404,,,
600703,0.09728436917066574,0.18878556787967682,0.11819223314523697,0.8117554783821106,0.49439433217048645,0.6996729969978333,0.09096012264490128,0.31682008504867554,0.1821347326040268,0.40426217019557953,0.5899149402976036,,,
600704,0.15739406645298004,0.2293875366449356,0.22714127600193024,0.7724475860595703,0.6813292503356934,0.6701316833496094,0.07015839219093323,0.08928326517343521,0.10272704809904099,0.6139228790998459,0.2621687054634094,,,
600705,0.0015261572552844882,0.0069350008852779865,0.009366760030388832,0.9779430627822876,0.9552137851715088,0.9368574023246765,0.02053074724972248,0.03785119205713272,0.05377577617764473,0.017827918170951307,0.11215771548449993,,,
600706,0.010826236568391323,0.0617721863090992,0.007830762304365635,0.9602324366569519,0.8076770305633545,0.8963649272918701,0.028941309079527855,0.13055069744586945,0.09580424427986145,0.08042918518185616,0.25529625080525875,,,
600707,0.151638925075531,0.08171234279870987,0.19766023755073547,0.7831178903579712,0.7619835138320923,0.7055366039276123,0.0652431771159172,0.15630413591861725,0.09680316597223282,0.43101150542497635,0.3183504790067673,,,
600708,0.015444501303136349,0.01344254706054926,0.06885425001382828,0.9540273547172546,0.8849544525146484,0.847786009311676,0.030528180301189423,0.10160298645496368,0.08335966616868973,0.09774129837751389,0.21549083292484283,,,
600711,0.5891566276550293,0.5218857526779175,0.23594628274440765,0.2936785817146301,0.19577310979366302,0.5751606225967407,0.11716478317975998,0.2823411226272583,0.1888931393623352,1.3469886630773544,0.5883990451693535,,,
600712,0.056998249143362045,0.24489206075668335,0.1612595170736313,0.8352155089378357,0.4722784459590912,0.6021426916122437,0.10778624564409256,0.28282949328422546,0.2365977168083191,0.4631498269736767,0.6272134557366371,,,
600713,0.0016417019069194794,0.0013053984148427844,0.002112129470333457,0.9799213409423828,0.9893458485603333,0.9828091263771057,0.018436945974826813,0.009348812513053417,0.015078730881214142,0.005059229792095721,0.04286448936909437,,,
600714,0.04923870041966438,0.08107499033212662,0.09119726717472076,0.7572247982025146,0.8543909788131714,0.7904940247535706,0.19353654980659485,0.06453399360179901,0.11830868571996689,0.22151095792651176,0.37637922912836075,,,
600716,0.0048806192353367805,0.018154187127947807,0.013882486149668694,0.973576545715332,0.9508237242698669,0.9496652483940125,0.02154281735420227,0.03102211281657219,0.03645229712128639,0.03691729251295328,0.08901722729206085,,,
600717,0.0032717171125113964,0.03475378081202507,0.005642080679535866,0.978681743144989,0.9533662796020508,0.9786442518234253,0.018046561628580093,0.011879988946020603,0.015713678672909737,0.04366757860407233,0.04564022924751043,,,
600718,0.1569918543100357,0.10292630642652512,0.05472710356116295,0.7378668785095215,0.6331688165664673,0.8046420216560364,0.10514125972986221,0.2639048397541046,0.1406307965517044,0.31464526429772377,0.5096768960356712,,,
600719,0.018587123602628708,0.026333754882216454,0.005275029689073563,0.9391813278198242,0.8733180165290833,0.9482656121253967,0.042231492698192596,0.1003483235836029,0.04645943269133568,0.050195908173918724,0.18903924897313118,,,
600720,0.00989614799618721,0.08198727667331696,0.01178864948451519,0.8227975964546204,0.8562209606170654,0.9164083003997803,0.1673063188791275,0.06179172918200493,0.07180308550596237,0.10367207415401936,0.3009011335670948,,,
600721,0.07524129748344421,0.028742387890815735,0.021503468975424767,0.7259807586669922,0.8933435678482056,0.887579619884491,0.1987779587507248,0.07791396230459213,0.09091688692569733,0.12548715434968472,0.36760880798101425,,,
600722,0.0011995155364274979,0.03434336557984352,0.003525590756908059,0.9037764668464661,0.9380142688751221,0.9433796405792236,0.09502401947975159,0.027642380446195602,0.05309481918811798,0.03906847187317908,0.17576121911406517,,,
600723,0.007027232553809881,0.003178516635671258,0.020303083583712578,0.9588262438774109,0.9446067810058594,0.9024208188056946,0.03414656221866608,0.05221462994813919,0.07727612555027008,0.030508832773193717,0.16363731771707535,,,
600724,0.06117241457104683,0.014800449833273888,0.00646672397851944,0.9315740466117859,0.9634943604469299,0.9621571898460388,0.007253555580973625,0.021705206483602524,0.03137614205479622,0.08243958838284016,0.06033490411937237,,,
600726,0.0017302926862612367,0.0036333755124360323,0.0015522404573857784,0.988041877746582,0.9833841323852539,0.9680810570716858,0.010227822698652744,0.012982421554625034,0.030366789549589157,0.006915908656083047,0.053577033802866936,,,
600727,0.04386535659432411,0.24522177875041962,0.035424306988716125,0.9121689796447754,0.7172305583953857,0.8664023280143738,0.04396573454141617,0.03754764422774315,0.09817338734865189,0.32451144233345985,0.1796867661178112,,,
600728,0.07409612089395523,0.031064176931977272,0.006264747120440006,0.554763674736023,0.7379715442657471,0.775082528591156,0.37114018201828003,0.2309643030166626,0.21865275502204895,0.11142504494637251,0.8207572400569916,,,
600729,0.03603776916861534,0.030587442219257355,0.0277920700609684,0.9280164837837219,0.8309431672096252,0.8959783315658569,0.03594570979475975,0.138469398021698,0.07622954249382019,0.0944172814488411,0.25064465031027794,,,
600730,0.006388607434928417,0.011388661339879036,0.005846496671438217,0.9606574773788452,0.9638038873672485,0.965201199054718,0.032953985035419464,0.024807438254356384,0.028952334076166153,0.02362376544624567,0.086713757365942,,,
600731,0.015163839794695377,0.023174231871962547,0.032467372715473175,0.9371278285980225,0.9171261191368103,0.9007647633552551,0.047708287835121155,0.05969966948032379,0.06676778942346573,0.0708054443821311,0.17417574673891068,,,
600732,0.01937873475253582,0.026385890319943428,0.014046303927898407,0.8635866641998291,0.7360739707946777,0.8886105418205261,0.11703458428382874,0.2375400811433792,0.09734319150447845,0.059810929000377655,0.4519178569316864,,,
600735,0.007321425713598728,0.01002076268196106,0.0014912724727764726,0.8534659743309021,0.742096483707428,0.7363985776901245,0.13921263813972473,0.24788273870944977,0.2621101438999176,0.01883346086833626,0.6492055207490921,,,
600736,0.0039184740744531155,0.021289736032485962,0.0162663571536541,0.9344333410263062,0.9304261803627014,0.9518430233001709,0.0616481639444828,0.048284005373716354,0.03189050778746605,0.041474567260593176,0.1418226771056652,,,
600737,0.04763368144631386,0.023289034143090248,0.016006015241146088,0.924365222454071,0.9582731127738953,0.9207282662391663,0.028001129627227783,0.018437890335917473,0.06326579302549362,0.0869287308305502,0.10970481298863888,,,
600738,0.07371897250413895,0.13675063848495483,0.09612753987312317,0.6495391726493835,0.6424540877342224,0.628309428691864,0.2767418622970581,0.22079530358314514,0.27556312084198,0.30659715086221695,0.7731002867221832,,,
600739,0.0029475130140781403,0.0044258045963943005,0.023515734821558,0.9836552739143372,0.9515379071235657,0.9429988861083984,0.013397308066487312,0.04403632879257202,0.033485379070043564,0.03088905243203044,0.0909190159291029,,,
600740,0.0707007646560669,0.2045314759016037,0.032488882541656494,0.4954225718975067,0.5616742372512817,0.3608788251876831,0.43387657403945923,0.23379428684711456,0.6066322922706604,0.3077211230993271,1.2743031531572342,,,
600741,0.033934690058231354,0.06670078635215759,0.01807470992207527,0.8899425268173218,0.6489750146865845,0.7898154258728027,0.07612279802560806,0.2843242287635803,0.19210992753505707,0.11871018633246422,0.5525569543242455,,,
600742,0.07655353844165802,0.15261593461036682,0.0623386986553669,0.7474091649055481,0.6488422155380249,0.735015869140625,0.17603729665279388,0.19854183495044708,0.202645406126976,0.29150817170739174,0.577224537730217,,,
600743,0.01398489624261856,0.11713588237762451,0.02466781809926033,0.9616652727127075,0.8455069065093994,0.9299883246421814,0.024349883198738098,0.03735726699233055,0.04534380882978439,0.1557885967195034,0.10705095902085304,,,
600744,0.007486629765480757,0.04281691834330559,0.0014252443797886372,0.9810390472412109,0.9406115412712097,0.9857097864151001,0.011474316008388996,0.016571473330259323,0.012864969670772552,0.05172879248857498,0.04091075900942087,,,
600745,0.027021385729312897,0.05885504558682442,0.028695741668343544,0.8374149203300476,0.5649573802947998,0.6094538569450378,0.1355637013912201,0.37618759274482727,0.361850380897522,0.11457217298448086,0.8736016750335693,,,
600746,0.4147909879684448,0.14316566288471222,0.5280717611312866,0.5487786531448364,0.7352943420410156,0.44035929441452026,0.036430343985557556,0.12153992056846619,0.03156901150941849,1.0860284119844437,0.18953927606344223,,,
600747,0.1558404266834259,0.07578644156455994,0.0237820316106081,0.7588257193565369,0.8962920308113098,0.9173898100852966,0.08533382415771484,0.02792150154709816,0.05882812291383743,0.25540889985859394,0.17208344861865044,,,
600748,0.029102956876158714,0.008482079021632671,0.0066144466400146484,0.942467451095581,0.9248483777046204,0.9410470128059387,0.028429552912712097,0.06666949391365051,0.05233851820230484,0.044199482537806034,0.14743756502866745,,,
600749,0.2770068347454071,0.36747637391090393,0.3910444676876068,0.695582389831543,0.5046200156211853,0.5232978463172913,0.02741084061563015,0.12790359556674957,0.0856577530503273,1.0355276763439178,0.24097218923270702,,,
600750,0.008516672998666763,0.005473270546644926,0.0126685481518507,0.939975380897522,0.9426831007003784,0.9049258828163147,0.05150802060961723,0.05184356868267059,0.08240551501512527,0.02665849169716239,0.1857571043074131,,,
600751,0.029794147238135338,0.05334081873297691,0.004434121306985617,0.9315447807312012,0.9297434091567993,0.9650317430496216,0.03866112232208252,0.016915826126933098,0.030534109100699425,0.08756908727809787,0.08611105754971504,,,
600753,0.10479936748743057,0.03135956451296806,0.05326841399073601,0.8167031407356262,0.7693427801132202,0.7921451330184937,0.0784974992275238,0.1992976814508438,0.15458643436431885,0.18942734599113464,0.43238161504268646,,,
600754,0.1123552992939949,0.17516157031059265,0.3351774215698242,0.8151140809059143,0.7809225916862488,0.5804483890533447,0.07253061234951019,0.043915797024965286,0.08437415212392807,0.6226942911744118,0.20082056149840355,,,
600755,0.013396605849266052,0.05968127399682999,0.015594393014907837,0.9156171679496765,0.9223660230636597,0.9568209648132324,0.07098621129989624,0.017952704802155495,0.02758464217185974,0.08867227286100388,0.11652355827391148,,,
600756,0.05797475203871727,0.40687212347984314,0.17328420281410217,0.7015752196311951,0.5152927041053772,0.5443742871284485,0.24044997990131378,0.07783517241477966,0.28234151005744934,0.6381310783326626,0.6006266623735428,,,
